corpus,split,song_id,mix_path,midi_path,n_stems,duration_sec
slakh,train,Track00139,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00139/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00139/all_src.mid,13,209.93160997732426
slakh,train,Track00140,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00140/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00140/all_src.mid,7,205.020589569161
slakh,train,Track00141,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00141/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00141/all_src.mid,13,275.79501133786846
slakh,train,Track00142,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00142/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00142/all_src.mid,13,227.45106575963717
slakh,train,Track00143,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00143/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00143/all_src.mid,7,207.9114739229025
slakh,train,Track00144,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00144/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00144/all_src.mid,6,165.0009977324263
slakh,train,Track00145,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00145/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00145/all_src.mid,7,258.33360544217686
slakh,train,Track00147,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00147/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00147/all_src.mid,11,299.5258049886621
slakh,train,Track00148,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00148/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00148/all_src.mid,8,237.04090702947846
slakh,train,Track00149,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00149/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00149/all_src.mid,6,239.64154195011338
slakh,train,Track00150,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00150/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00150/all_src.mid,13,295.3926530612245
slakh,train,Track00151,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00151/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00151/all_src.mid,8,200.2721088435374
slakh,train,Track00152,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00152/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00152/all_src.mid,13,212.45097505668934
slakh,train,Track00153,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00153/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00153/all_src.mid,12,223.66621315192745
slakh,train,Track00154,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00154/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00154/all_src.mid,8,266.2051700680272
slakh,train,Track00155,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00155/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00155/all_src.mid,8,169.00643990929706
slakh,train,Track00156,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00156/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00156/all_src.mid,10,371.72825396825397
slakh,train,Track00157,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00157/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00157/all_src.mid,9,110.21351473922903
slakh,train,Track00158,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00158/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00158/all_src.mid,8,281.00789115646256
slakh,train,Track00159,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00159/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00159/all_src.mid,11,258.9953741496599
slakh,train,Track00160,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00160/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00160/all_src.mid,7,238.70113378684806
slakh,train,Track00161,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00161/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00161/all_src.mid,7,396.6548752834467
slakh,train,Track00162,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00162/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00162/all_src.mid,10,247.74530612244897
slakh,train,Track00163,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00163/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00163/all_src.mid,13,350.6793650793651
slakh,train,Track00164,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00164/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00164/all_src.mid,6,283.8987755102041
slakh,train,Track00165,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00165/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00165/all_src.mid,16,303.5312471655329
slakh,train,Track00166,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00166/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00166/all_src.mid,8,283.1557369614512
slakh,train,Track00167,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00167/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00167/all_src.mid,14,296.00798185941045
slakh,train,Track00168,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00168/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00168/all_src.mid,14,269.6997732426304
slakh,train,Track00169,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00169/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00169/all_src.mid,19,249.0224036281179
slakh,train,Track00171,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00171/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00171/all_src.mid,14,252.8885260770975
slakh,train,Track00172,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00172/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00172/all_src.mid,17,273.0086167800454
slakh,train,Track00173,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00173/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00173/all_src.mid,8,195.92997732426304
slakh,train,Track00174,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00174/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00174/all_src.mid,11,279.45215419501136
slakh,train,Track00175,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00175/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00175/all_src.mid,6,244.9821315192744
slakh,train,Track00176,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00176/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00176/all_src.mid,9,269.27020408163264
slakh,train,Track00177,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00177/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00177/all_src.mid,15,247.62920634920636
slakh,train,Track00178,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00178/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00178/all_src.mid,11,177.23791383219955
slakh,train,Track00179,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00179/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00179/all_src.mid,9,219.91619047619048
slakh,train,Track00180,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00180/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00180/all_src.mid,13,241.27854875283447
slakh,train,Track00181,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00181/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00181/all_src.mid,11,356.1708843537415
slakh,train,Track00182,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00182/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00182/all_src.mid,15,273.20598639455784
slakh,train,Track00183,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00183/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00183/all_src.mid,11,212.79927437641723
slakh,train,Track00184,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00184/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00184/all_src.mid,14,342.08798185941043
slakh,train,Track00185,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00185/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00185/all_src.mid,14,232.9425850340136
slakh,train,Track00186,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00186/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00186/all_src.mid,8,265.8452607709751
slakh,train,Track00187,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00187/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00187/all_src.mid,12,223.88680272108843
slakh,train,Track00188,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00188/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00188/all_src.mid,9,239.5138321995465
slakh,train,Track00189,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00189/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00189/all_src.mid,7,187.26893424036282
slakh,train,Track00190,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00190/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00190/all_src.mid,10,197.28834467120183
slakh,train,Track00191,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00191/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00191/all_src.mid,12,227.52072562358276
slakh,train,Track00192,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00192/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00192/all_src.mid,13,231.6538775510204
slakh,train,Track00193,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00193/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00193/all_src.mid,11,206.39056689342402
slakh,train,Track00194,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00194/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00194/all_src.mid,7,202.54766439909298
slakh,train,Track00195,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00195/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00195/all_src.mid,10,280.69442176870746
slakh,train,Track00196,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00196/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00196/all_src.mid,13,226.92861678004536
slakh,train,Track00197,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00197/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00197/all_src.mid,7,203.00045351473923
slakh,train,Track00198,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00198/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00198/all_src.mid,7,238.45732426303854
slakh,train,Track00199,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00199/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00199/all_src.mid,12,265.5550113378685
slakh,train,Track00200,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00200/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00200/all_src.mid,11,237.62140589569162
slakh,train,Track00201,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00201/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00201/all_src.mid,7,226.01142857142858
slakh,train,Track00202,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00202/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00202/all_src.mid,13,210.59337868480725
slakh,train,Track00203,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00203/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00203/all_src.mid,9,303.17133786848075
slakh,train,Track00204,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00204/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00204/all_src.mid,8,303.18294784580496
slakh,train,Track00205,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00205/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00205/all_src.mid,11,226.2552380952381
slakh,train,Track00206,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00206/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00206/all_src.mid,11,356.1708843537415
slakh,train,Track00207,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00207/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00207/all_src.mid,13,233.27927437641722
slakh,train,Track00208,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00208/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00208/all_src.mid,7,278.66267573696143
slakh,train,Track00209,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00209/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00209/all_src.mid,8,310.2766439909297
slakh,train,Track00210,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00210/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00210/all_src.mid,10,262.3506575963719
slakh,train,Track00211,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00211/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00211/all_src.mid,15,323.8487074829932
slakh,train,Track00213,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00213/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00213/all_src.mid,8,241.19727891156464
slakh,train,Track00214,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00214/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00214/all_src.mid,8,265.8452607709751
slakh,train,Track00215,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00215/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00215/all_src.mid,9,259.56426303854875
slakh,train,Track00216,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00216/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00216/all_src.mid,10,222.95800453514738
slakh,train,Track00217,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00217/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00217/all_src.mid,8,169.72625850340137
slakh,train,Track00218,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00218/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00218/all_src.mid,9,264.59138321995465
slakh,train,Track00219,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00219/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00219/all_src.mid,10,310.4159637188209
slakh,train,Track00220,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00220/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00220/all_src.mid,13,218.00054421768706
slakh,train,Track00221,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00221/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00221/all_src.mid,9,270.5473015873016
slakh,train,Track00222,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00222/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00222/all_src.mid,7,222.56326530612245
slakh,train,Track00223,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00223/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00223/all_src.mid,9,257.0100680272109
slakh,train,Track00224,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00224/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00224/all_src.mid,9,217.00208616780046
slakh,train,Track00225,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00225/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00225/all_src.mid,16,252.87691609977324
slakh,train,Track00226,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00226/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00226/all_src.mid,12,216.6421768707483
slakh,train,Track00227,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00227/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00227/all_src.mid,7,132.38857142857142
slakh,train,Track00228,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00228/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00228/all_src.mid,10,326.2635827664399
slakh,train,Track00229,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00229/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00229/all_src.mid,10,226.13913832199546
slakh,train,Track00230,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00230/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00230/all_src.mid,12,265.6943310657596
slakh,train,Track00231,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00231/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00231/all_src.mid,11,219.50984126984127
slakh,train,Track00233,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00233/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00233/all_src.mid,12,205.43854875283446
slakh,train,Track00234,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00234/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00234/all_src.mid,12,383.75619047619045
slakh,train,Track00235,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00235/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00235/all_src.mid,10,430.9391383219955
slakh,train,Track00236,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00236/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00236/all_src.mid,10,306.7239909297052
slakh,train,Track00237,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00237/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00237/all_src.mid,7,221.00752834467121
slakh,train,Track00238,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00238/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00238/all_src.mid,7,195.10566893424036
slakh,train,Track00239,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00239/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00239/all_src.mid,14,250.81034013605444
slakh,train,Track00241,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00241/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00241/all_src.mid,12,210.140589569161
slakh,train,Track00242,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00242/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00242/all_src.mid,7,181.22013605442177
slakh,train,Track00243,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00243/mix.flac,/deepfreeze/share/pnlong/slakh2100_flac_redux/train/Track00243/all_src.mid,7,245.42331065759637
